year,round,pickInRound,pickOverall,draftedbyteamid,draftedbyteamid.1,team.name,prospect.fullName,position,nationality,playerHeight,playerWeight,birthCity,birthDate,amateurLeague.name,amateurTeam.name,playerId,gamesPlayed,goals,assists,points,pointsPerGame,shotsAgainst,saves,shutouts,savePctg,jerseyNumber,teamName,onroster,status,gpPerYear,gpClass,ppgClass
2007,4,20,111,5,5,Pittsburgh Penguins,Luca Caputi,LW,CAN,75.0,200.0,"Toronto, ON  CAN",1988-10-01,OHL,Mississauga,8473997.0,35.0,3.0,6.0,9.0,0.2571428571428571,,,,,,,,inactive,2.0588235294117645,1,2
2007,4,21,112,25,25,Dallas Stars,Colton Sceviour,F,CAN,72.0,201.0,"Red Deer, AB  CAN",1989-04-20,WHL,Portland,8474098.0,554.0,69.0,95.0,164.0,0.2960288808664259,,,,,,,,inactive,32.588235294117645,2,2
2007,4,22,113,21,21,Colorado Avalanche,Kent Patterson,G,USA,72.0,184.0,"St. Louis Park, MN  USA",1989-09-15,USHL,Cedar Rapids,8474172.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,4,23,114,18,18,Nashville Predators,Ben Ryan,C,USA,71.0,190.0,"Detroit, MI  USA",1988-10-16,USHL,Des Moines,8474004.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,4,24,115,11,11,Atlanta Thrashers,Niklas Lucenius,C,FIN,72.0,189.0,"Turku, Finland",1989-05-03,FINLAND,Tappara,8474118.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,4,25,116,20,20,Calgary Flames,Keith Aulie,D,CAN,78.0,208.0,"Rouleau, SK  CAN",1989-06-11,WHL,Brandon,8474048.0,168.0,4.0,10.0,14.0,0.0833333333333333,,,,,,,,inactive,9.882352941176471,1,1
2007,4,26,117,1,1,New Jersey Devils,Matt Halischuk,RW,CAN,71.0,185.0,"Toronto, ON  CAN",1988-06-01,OHL,Kitchener,8474094.0,298.0,35.0,43.0,78.0,0.261744966442953,,,,,,,,inactive,17.529411764705884,1,2
2007,4,27,118,5,5,Pittsburgh Penguins,Alex Grant,D,CAN,74.0,185.0,"Antigonish, NS  CAN",1989-01-20,QMJHL,Saint John,8474005.0,7.0,2.0,0.0,2.0,0.2857142857142857,,,,,,,,inactive,0.4117647058823529,1,2
2007,4,28,119,18,18,Nashville Predators,Mark Santorelli,C,CAN,73.0,188.0,"Burnaby, BC  CAN",1988-08-06,WHL,Chilliwack,8474144.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,4,29,120,9,9,Ottawa Senators,Ben Blood,D,USA,75.0,212.0,"Plymouth, MN  USA",1989-03-15,HIGH-MN,Shattuck-St. Mary's,8474016.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,4,30,121,24,24,Anaheim Ducks,Mattias Modig,G,SWE,72.0,163.0,"Lulea, Sweden",1987-04-01,SWEDEN,Lulea,8474086.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,5,1,122,4,4,Philadelphia Flyers,Mario Kempe,RW,SWE,72.0,179.0,"Kramfors, Sweden",1988-09-19,QMJHL,St. John's,8474131.0,70.0,6.0,7.0,13.0,0.1857142857142857,,,,,,,,inactive,4.117647058823529,1,1
2007,5,2,123,27,59,Utah Hockey Club,Maxim Goncharov,D,RUS,72.0,176.0,"Moscow, Russia",1989-06-15,RUSSIA-3,CSKA 2,8474107.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,5,3,124,26,26,Los Angeles Kings,Linden Rowat,G,CAN,73.0,185.0,"Cochrane, AB  CAN",1989-06-27,WHL,Regina,8474182.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,5,4,125,15,15,Washington Capitals,Brett Leffler,RW,CAN,73.0,198.0,"Wynyard, SK  CAN",1989-05-19,WHL,Regina,8474060.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,5,5,126,16,16,Chicago Blackhawks,Joe Lavin,D,USA,73.0,199.0,"Worcester, MA  USA",1989-07-17,USDP,USA U-18,8474103.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,5,6,127,22,22,Edmonton Oilers,Milan Kytnar,C,SVK,72.0,190.0,"Topolcany, Slovakia",1989-05-19,SLOVAKIA-2,Topolcany,8474128.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,inactive,0.058823529411764705,1,1
2007,5,7,128,25,25,Dallas Stars,Austin Smith,RW,USA,71.0,160.0,"Dallas, TX  USA",1988-11-07,HIGH-CT,The Gunnery,8473987.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,5,8,129,25,25,Dallas Stars,Jamie Benn,LW,CAN,74.0,208.0,"Victoria, BC  CAN",1989-07-18,BCHL,Victoria,8473994.0,1214.0,410.0,574.0,984.0,0.8105436573311366,,,,,14.0,Dallas Stars,Y,active,71.41176470588235,4,4
2007,5,9,130,6,6,Boston Bruins,Denis Reul,D,DEU,76.0,214.0,"Marktredwitz, Germany",1989-06-29,GERMAN-3,Heilbronn,8474079.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,5,10,131,13,13,Florida Panthers,John Lee,D,USA,74.0,173.0,"Fargo, ND  USA",1989-01-16,USHL,Waterloo,8474043.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,5,11,132,12,12,Carolina Hurricanes,Chris Terry,LW,CAN,70.0,190.0,"Brampton, ON  CAN",1989-04-07,OHL,Plymouth,8474052.0,152.0,22.0,16.0,38.0,0.25,,,,,,,,inactive,8.941176470588236,1,2
2007,5,12,133,8,8,Montréal Canadiens,Joe Stejskal,D,USA,74.0,186.0,"Grand Rapids, MN  USA",1988-04-30,HIGH-MN,Grand Rapids,8474036.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,5,13,134,10,10,Toronto Maple Leafs,Juraj Mikus,D,SVK,76.0,185.0,"Trencin, Slovakia",1988-11-30,SLOVAKIA,Trencin,8474088.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,5,14,135,21,21,Colorado Avalanche,Paul Carey,C,USA,72.0,175.0,"Boston, MA  USA",1988-09-24,HIGH-CT,Salisbury,8474008.0,104.0,8.0,8.0,16.0,0.1538461538461538,,,,,,,,inactive,6.117647058823529,1,1
2007,5,15,136,25,25,Dallas Stars,Ondrej Roman,C,CZE,72.0,168.0,"Ostrava, Czech Republic",1989-02-08,WHL,Spokane,8474111.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,5,16,137,26,26,Los Angeles Kings,Joshua Turnbull,C,USA,70.0,185.0,"Hayward, WI  USA",1988-07-12,USHL,Waterloo,8474026.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,5,17,138,3,3,New York Rangers,Max Campbell,C,CAN,73.0,185.0,"Strathroy, ON  CAN",1988-12-21,WJRB,Strathroy,8474014.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,5,18,139,7,7,Buffalo Sabres,Bradley Eidsness,G,CAN,72.0,190.0,"Chestermere, AB  CAN",1989-06-02,AJHL,Okotoks,8474115.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,5,19,140,30,30,Minnesota Wild,Cody Almond,C,CAN,74.0,199.0,"Calgary, AB  CAN",1989-07-24,WHL,Kelowna,8474042.0,25.0,2.0,0.0,2.0,0.08,,,,,,,,inactive,1.4705882352941178,1,1
2007,5,20,141,5,5,Pittsburgh Penguins,Jake Muzzin,D,CAN,75.0,213.0,"Woodstock, ON  CAN",1989-02-21,OHL,Sault Ste. Marie,8474162.0,755.0,80.0,242.0,322.0,0.4264900662251655,,,,,8.0,Toronto Maple Leafs,I,other_team,44.411764705882355,3,2
2007,5,21,142,8,8,Montréal Canadiens,Andrew Conboy,LW,USA,76.0,199.0,"Burnsville, MN  USA",1988-05-16,USHL,Omaha,8474147.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,5,22,143,20,20,Calgary Flames,Mickey Renaud,C,CAN,73.0,208.0,"Caroline, AB  CAN",1988-10-05,OHL,Windsor,8474078.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,5,23,144,18,18,Nashville Predators,Andreas Thuresson,F,SWE,73.0,212.0,"Kristianstad, Sweden",1987-11-18,SWEDEN,Malmo,8474154.0,25.0,1.0,2.0,3.0,0.12,,,,,,,,inactive,1.4705882352941178,1,1
2007,5,24,145,23,23,Vancouver Canucks,Charles-Antoine Messier,C,CAN,70.0,176.0,"Boucherville, QC  CAN",1988-11-04,QMJHL,Baie Comeau,8474180.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,5,25,146,23,23,Vancouver Canucks,Ilja Kablukov,F,RUS,74.0,183.0,"Moscow, Russia",1988-01-18,RUSSIA-3,CSKA 2,8474081.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,5,26,147,7,7,Buffalo Sabres,Jean-Simon Allard,C,CAN,74.0,195.0,"St. Bruno, QC  CAN",1989-05-24,QMJHL,St. John's,8474171.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,5,27,148,17,17,Detroit Red Wings,Randy Cameron,C,CAN,71.0,175.0,"Cornwall, PE  CAN",1989-01-28,QMJHL,Moncton,8474072.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,5,28,149,25,25,Dallas Stars,Michael Neal,LW,CAN,75.0,205.0,"Whitby, ON  CAN",1989-04-03,OHL,Belleville,8474183.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,5,29,150,14,14,Tampa Bay Lightning,Matt Marshall,F,USA,73.0,175.0,"Boston, MA  USA",1988-08-30,HIGH-MA,Nobles,8474022.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,5,30,151,24,24,Anaheim Ducks,Brett Morrison,C,CAN,71.0,192.0,"Sydney, NS  CAN",1987-07-25,QMJHL,PEI,8473655.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,6,1,152,4,4,Philadelphia Flyers,Jon Kalinski,LW,CAN,73.0,175.0,"Bonnyville, AB  CAN",1987-05-25,WCHA,Minnesota State-Mankato,8474177.0,22.0,1.0,4.0,5.0,0.2272727272727272,,,,,,,,inactive,1.2941176470588236,1,1
2007,6,2,153,27,59,Utah Hockey Club,Scott Darling,G,USA,78.0,190.0,"Newport News, VA  USA",1988-12-22,EJHL,Capital District,8474152.0,131.0,,,,0.0,3655.0,3325.0,4.0,0.9097127222982216,,,,inactive,7.705882352941177,1,1
2007,6,3,154,15,15,Washington Capitals,Dan Dunn,G,CAN,77.0,200.0,"Oshawa, ON  CAN",1988-06-20,OPJRA,Wellington,8474047.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,6,4,155,21,21,Colorado Avalanche,Jens Hellgren,D,SWE,75.0,192.0,"Bjorbo, Sweden",1989-03-06,SWEDEN-JR.,Frolunda Jr.,8474155.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,6,5,156,16,16,Chicago Blackhawks,Richard Greenop,C,CAN,76.0,235.0,"Oshawa, ON  CAN",1989-02-24,OHL,Windsor,8474080.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,6,6,157,22,22,Edmonton Oilers,William Quist,F,SWE,75.0,185.0,"Nybro, Sweden",1989-07-31,SWEDEN-3,Tingsryd,8474082.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,6,7,158,29,29,Columbus Blue Jackets,Allen York,G,CAN,76.0,185.0,"Wetaskiwin, AB  CAN",1989-06-17,AJHL,Camrose,8474057.0,11.0,,,,0.0,199.0,183.0,0.0,0.0,,,,inactive,0.6470588235294118,1,1
2007,6,8,159,6,6,Boston Bruins,Alain Goulet,D,CAN,74.0,186.0,"Kapuskasing, ON  CAN",1988-09-22,OPJRA,Aurora,8474055.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,6,9,160,19,19,St. Louis Blues,Anthony Peluso,D,CAN,75.0,235.0,"North York, ON  CAN",1989-04-18,OHL,Erie,8474061.0,148.0,4.0,10.0,14.0,0.0945945945945945,,,,,,,,inactive,8.705882352941176,1,1
2007,6,10,161,4,4,Philadelphia Flyers,Pat Maroon,LW,USA,76.0,225.0,"St. Louis, MO  USA",1988-04-23,NAHL,St. Louis,8474034.0,943.0,144.0,213.0,357.0,0.3785790031813361,,,,,61.0,Boston Bruins,Y,other_team,55.470588235294116,3,2
2007,6,11,162,12,12,Carolina Hurricanes,Brett Bellemore,D,CAN,76.0,205.0,"Windsor, ON  CAN",1988-06-25,OHL,Plymouth,8474135.0,121.0,4.0,16.0,20.0,0.1652892561983471,,,,,,,,inactive,7.117647058823529,1,1
2007,6,12,163,8,8,Montréal Canadiens,Nichlas Torp,D,SWE,71.0,196.0,"Jönköping, Sweden",1989-04-10,SWEDEN-JR.,HV 71 Jr.,8474120.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,6,13,164,10,10,Toronto Maple Leafs,Christopher DiDomenico,C,CAN,71.0,165.0,"Toronto, ON  CAN",1989-02-20,QMJHL,Saint John,8474018.0,27.0,6.0,4.0,10.0,0.3703703703703703,,,,,,,,inactive,1.588235294117647,1,2
2007,6,14,165,28,28,San Jose Sharks,Patrik Zackrisson,F,SWE,71.0,190.0,"Ekero, Sweden",1987-03-27,SWEDEN-2,Rogle,8474133.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,6,15,166,2,2,New York Islanders,Blake Kessel,D,USA,74.0,205.0,"Madison, WI  USA",1989-04-13,USHL,Waterloo,8474140.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,6,16,167,14,14,Tampa Bay Lightning,Johan Harju,LW,SWE,75.0,210.0,"Övertorneå, Sweden",1986-05-15,SWEDEN,Lulea,8474085.0,10.0,1.0,2.0,3.0,0.3,,,,,,,,inactive,0.5882352941176471,1,2
2007,6,17,168,3,3,New York Rangers,Carl Hagelin,LW,SWE,71.0,176.0,"Sodertalje, Sweden",1988-08-23,SWEDEN-JR.,Sodertalje Jr.,8474176.0,854.0,132.0,214.0,346.0,0.4051522248243559,,,,,,,,inactive,50.23529411764706,3,2
2007,6,18,169,6,6,Boston Bruins,Radim Ostrcil,D,CZE,71.0,194.0,"Vsetin, Czech Republic",1989-01-15,Czech Republic,Vsetin,8474191.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,6,19,170,30,30,Minnesota Wild,Harri Ilvonen,D,FIN,74.0,187.0,"Helsinki, Finland",1988-11-03,Finland Jr.,Tappara Jr.,8474167.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,6,20,171,5,5,Pittsburgh Penguins,Dustin Jeffrey,C,CAN,73.0,205.0,"Sarnia, ON  CAN",1988-02-27,OHL,Sault Ste. Marie,8474138.0,131.0,18.0,15.0,33.0,0.2519083969465648,,,,,,,,inactive,7.705882352941177,1,2
2007,6,21,172,25,25,Dallas Stars,Luke Gazdic,LW,CAN,75.0,226.0,"Toronto, ON  CAN",1989-07-25,OHL,Erie,8473989.0,147.0,5.0,3.0,8.0,0.0544217687074829,,,,,,,,inactive,8.647058823529411,1,1
2007,6,22,173,28,28,San Jose Sharks,Nick Bonino,C,USA,73.0,180.0,"Hartford, CT  USA",1988-04-20,HIGH-CT,Avon Old Farms H.S.,8474009.0,973.0,178.0,228.0,406.0,0.4172661870503597,,,,,,,,inactive,57.23529411764706,3,2
2007,6,23,174,18,18,Nashville Predators,Robert Dietrich,D,DEU,70.0,178.0,"Kaufbeuren, Germany",1986-07-25,GERMANY,Dusseldorf,8474178.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,6,24,175,11,11,Atlanta Thrashers,John Albert,C,USA,69.0,180.0,"Cleveland, OH  USA",1989-01-19,USDP,USA U-18,8474012.0,9.0,1.0,0.0,1.0,0.1111111111111111,,,,,,,,inactive,0.5294117647058824,1,1
2007,6,25,176,23,23,Vancouver Canucks,Taylor Matson,C,USA,70.0,165.0,"Mound, MN  USA",1988-09-16,USHL,Des Moines,8474011.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,6,26,177,1,1,New Jersey Devils,Vili Sopanen,F,FIN,76.0,209.0,"Valkeala, Finland",1987-10-21,FINLAND,Pelicans,8474112.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,6,27,178,17,17,Detroit Red Wings,Zack Torquato,C,CAN,72.0,195.0,"Sault Ste. Marie, ON  CAN",1989-06-08,OHL,Erie,8473995.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,6,28,179,7,7,Buffalo Sabres,Paul Byron,C,CAN,69.0,144.0,"Ottawa, ON  CAN",1989-04-27,QMJHL,Gatineau,8474038.0,559.0,103.0,116.0,219.0,0.3917710196779964,,,,,,,,inactive,32.88235294117647,2,2
2007,6,29,180,15,15,Washington Capitals,Justin Taylor,C,CAN,71.0,180.0,"London, ON  CAN",1989-02-08,OHL,London,8474106.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,6,30,181,13,13,Florida Panthers,Corey Syvret,D,CAN,74.0,193.0,"Millgrove, ON  CAN",1989-02-12,OHL,Guelph,8474044.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,7,1,182,4,4,Philadelphia Flyers,Brad Phillips,G,USA,74.0,163.0,"Allen Park, MI  USA",1989-04-22,USDP,USA U-18,8474033.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,7,2,183,14,14,Tampa Bay Lightning,Torrie Jung,G,CAN,74.0,170.0,"Nanaimo, BC  CAN",1989-01-21,WHL,Kelowna,8474058.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,7,3,184,26,26,Los Angeles Kings,Josh Kidd,D,CAN,76.0,219.0,"Sundridge, ON  CAN",1988-11-16,OHL,Erie,8474039.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,7,4,185,15,15,Washington Capitals,Nick Larson,C,USA,73.0,175.0,"Edina, MN  USA",1989-01-16,USHL,Omaha,8474073.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,7,5,186,20,20,Calgary Flames,C.J. Severyn,LW,USA,72.0,185.0,"Beaver, PA  USA",1989-06-02,USDP,USA U-18,8474010.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,7,6,187,7,7,Buffalo Sabres,Nick Eno,G,USA,75.0,190.0,"Howell, MI  USA",1989-02-12,EJHL,Green Mountain,8474064.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,7,7,188,26,26,Los Angeles Kings,Matt Fillier,F,CAN,72.0,185.0,"New Glasgow, NS  CAN",1988-10-05,QMJHL,St. John's,8474126.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,7,8,189,6,6,Boston Bruins,Jordan Knackstedt,RW,CAN,74.0,195.0,"Saskatoon, SK  CAN",1988-09-28,WHL,Moose Jaw,8474117.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,7,9,190,19,19,St. Louis Blues,Trevor Nill,C,USA,75.0,195.0,"Detroit, MI  USA",1989-04-11,MWEHL,Compuware Midget,8473988.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,7,10,191,13,13,Florida Panthers,Ryan Watson,LW,CAN,73.0,175.0,"Cambridge, ON  CAN",1988-03-01,MWJRB,Cambridge,8474070.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,7,11,192,8,8,Montréal Canadiens,Scott Kishel,D,USA,71.0,170.0,"Virginia, MN  USA",1989-04-21,HIGH-MN,Virginia,8474165.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,7,12,193,3,3,New York Rangers,David Skokan,C,SVK,72.0,185.0,"Poprad, Slovakia",1988-12-06,QMJHL,Rimouski,8474142.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,7,13,194,10,10,Toronto Maple Leafs,Carl Gunnarsson,D,SWE,74.0,196.0,"Orebro, Sweden",1986-11-09,SWEDEN,Linkoping,8474125.0,697.0,31.0,114.0,145.0,0.2080344332855093,,,,,,,,inactive,41.0,3,1
2007,7,14,195,21,21,Colorado Avalanche,Johan Alcen,F,SWE,73.0,189.0,"Sandviken, Sweden",1988-03-11,SWEDEN,Brynas,8474065.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,7,15,196,2,2,New York Islanders,Simon Lacroix,D,CAN,74.0,172.0,"Ottawa, ON  CAN",1989-05-29,QMJHL,Shawinigan,8474127.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,7,16,197,14,14,Tampa Bay Lightning,Michael Ward,D,CAN,74.0,180.0,"Shippagan, NB  CAN",1989-08-13,QMJHL,Lewiston,8474075.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,7,17,198,3,3,New York Rangers,Danny Hobbs,F,CAN,71.0,192.0,"Ottawa, ON  CAN",1989-06-21,USHL,Ohio,8473998.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,7,18,199,15,15,Washington Capitals,Andrew Glass,LW,USA,71.0,180.0,"Wrentham, MA  USA",1989-07-14,HIGH-MA,Nobles,8474116.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,7,19,200,30,30,Minnesota Wild,Carson McMillan,RW,CAN,73.0,200.0,"Brandon, MB  CAN",1988-09-10,WHL,Calgary,8474077.0,16.0,2.0,3.0,5.0,0.3125,,,,,,,,inactive,0.9411764705882353,1,2
2007,7,20,201,28,28,San Jose Sharks,Justin Braun,D,USA,73.0,205.0,"Minneapolis, MN  USA",1987-02-10,H-EAST,U. Mass-Amherst,8474027.0,961.0,37.0,178.0,215.0,0.2237252861602497,,,,,,,,inactive,56.529411764705884,3,1
2007,7,21,202,13,13,Florida Panthers,Sergei Gayduchenko,G,RUS,77.0,222.0,"Yaroslavl, Russia",1989-06-06,RUSSIA-3,Yaroslavl 2,8474179.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,7,22,203,28,28,San Jose Sharks,Frazer McLaren,LW,CAN,77.0,250.0,"Winnipeg, MB  CAN",1987-10-29,WHL,Portland,8473712.0,103.0,4.0,7.0,11.0,0.1067961165048543,,,,,,,,inactive,6.0588235294117645,1,1
2007,7,23,204,18,18,Nashville Predators,Atte Engren,G,FIN,73.0,184.0,"Rauma, Finland",1988-02-19,FINLAND,Lukko,8474067.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,7,24,205,11,11,Atlanta Thrashers,Paul Postma,D,CAN,75.0,195.0,"Red Deer, AB  CAN",1989-02-22,WHL,Swift Current,8474074.0,205.0,10.0,25.0,35.0,0.1707317073170731,,,,,,,,inactive,12.058823529411764,1,1
2007,7,25,206,23,23,Vancouver Canucks,Dan Gendur,RW,CAN,71.0,195.0,"Vancouver, BC  CAN",1987-05-21,WHL,Everett,8474069.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,7,26,207,1,1,New Jersey Devils,Ryan Molle,D,CAN,75.0,190.0,"Winnipeg, MB  CAN",1989-01-29,WHL,Swift Current,8474123.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,7,27,208,17,17,Detroit Red Wings,Bryan Rufenach,D,CAN,71.0,184.0,"Cameron, ON  CAN",1989-04-15,OPJRA,Lindsay,8473990.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,7,28,209,7,7,Buffalo Sabres,Drew MacKenzie,D,USA,74.0,200.0,"Stamford, CT  USA",1988-12-17,HIGH-CT,Taft School,8474028.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,7,29,210,14,14,Tampa Bay Lightning,Justin Courtnall,LW,CAN,75.0,185.0,"Victoria, BC  CAN",1989-05-21,BCHL,Burnaby,8474006.0,,,,,0.0,,,,,,,,inactive,,1,1
2007,7,30,211,29,29,Columbus Blue Jackets,Trent Vogelhuber,RW,USA,74.0,185.0,"Dublin, OH  USA",1988-07-13,NAHL,St. Louis Bandits,8474174.0,,,,,0.0,,,,,,,,inactive,,1,1
2008,1,1,1,14,14,Tampa Bay Lightning,Steven Stamkos,C,CAN,73.0,188.0,"Markham, ON  CAN",1990-02-07,OHL,Sarnia,8474564.0,1210.0,605.0,633.0,1238.0,1.0231404958677686,,,,,91.0,Tampa Bay Lightning,Y,active,75.625,4,5
2008,1,2,2,26,26,Los Angeles Kings,Drew Doughty,D,CAN,72.0,212.0,"London, ON  CAN",1989-12-08,OHL,Guelph,8474563.0,1272.0,174.0,552.0,726.0,0.570754716981132,,,,,8.0,Los Angeles Kings,Y,active,79.5,4,3
2008,1,3,3,11,11,Atlanta Thrashers,Zach Bogosian,D,USA,75.0,215.0,"Massena, NY  USA",1990-07-15,OHL,Peterborough,8474567.0,902.0,60.0,176.0,236.0,0.261640798226164,,,,,24.0,Minnesota Wild,Y,other_team,56.375,3,2
2008,1,4,4,19,19,St. Louis Blues,Alex Pietrangelo,D,CAN,75.0,206.0,"King City, ON  CAN",1990-01-18,OHL,Niagara,8474565.0,1155.0,157.0,521.0,678.0,0.587012987012987,,,,,7.0,Vegas Golden Knights,Y,other_team,72.1875,4,3
2008,1,5,5,10,10,Toronto Maple Leafs,Luke Schenn,D,CAN,74.0,229.0,"Saskatoon, SK  CAN",1989-11-02,WHL,Kelowna,8474568.0,1043.0,46.0,159.0,205.0,0.196548418024928,,,,,2.0,Nashville Predators,Y,other_team,65.1875,4,1
2008,1,6,6,29,29,Columbus Blue Jackets,Nikita Filatov,LW,RUS,72.0,190.0,"Moscow, Russia",1990-05-25,RUSSIA-3,CSKA 2,8474566.0,53.0,6.0,8.0,14.0,0.2641509433962264,,,,,,,,inactive,3.3125,1,2
2008,1,7,7,18,18,Nashville Predators,Colin Wilson,C,USA,73.0,214.0,"Greenwich, CT  USA",1989-10-20,H-EAST,Boston University,8474569.0,697.0,130.0,189.0,319.0,0.4576757532281205,,,,,,,,inactive,43.5625,3,2
2008,1,8,8,27,59,Utah Hockey Club,Mikkel Boedker,LW,DNK,71.0,202.0,"Brondby, Denmark",1989-12-16,OHL,Kitchener,8474571.0,743.0,124.0,220.0,344.0,0.4629878869448183,,,,,,,,inactive,46.4375,3,2
2008,1,9,9,2,2,New York Islanders,Josh Bailey,C,CAN,73.0,201.0,"Bowmanville, ON  CAN",1989-10-02,OHL,Windsor,8474573.0,1128.0,200.0,430.0,630.0,0.5585106382978723,,,,,,,,inactive,70.5,4,3
2008,1,10,10,23,23,Vancouver Canucks,Cody Hodgson,C,CAN,72.0,185.0,"Toronto, ON  CAN",1990-02-18,OHL,Brampton,8474570.0,340.0,64.0,79.0,143.0,0.4205882352941176,,,,,,,,inactive,21.25,2,2
2008,1,11,11,16,16,Chicago Blackhawks,Kyle Beach,LW,CAN,75.0,202.0,"North Vancouver, BC  CAN",1990-01-13,WHL,Everett,8474572.0,,,,,0.0,,,,,,,,inactive,,1,1
2008,1,12,12,7,7,Buffalo Sabres,Tyler Myers,D,USA,80.0,227.0,"Houston, TX  USA",1990-02-01,WHL,Kelowna,8474574.0,1056.0,100.0,287.0,387.0,0.3664772727272727,,,,,57.0,Vancouver Canucks,Y,other_team,66.0,4,2
2008,1,13,13,26,26,Los Angeles Kings,Colten Teubert,D,CAN,76.0,195.0,"White Rock, BC  CAN",1990-03-08,WHL,Regina,8474575.0,24.0,0.0,1.0,1.0,0.0416666666666666,,,,,,,,inactive,1.5,1,1
2008,1,14,14,12,12,Carolina Hurricanes,Zach Boychuk,C,CAN,70.0,185.0,"Airdrie, AB  CAN",1989-10-04,WHL,Lethbridge,8474576.0,127.0,12.0,18.0,30.0,0.2362204724409448,,,,,,,,inactive,7.9375,1,1
2008,1,15,15,9,9,Ottawa Senators,Erik Karlsson,D,SWE,72.0,175.0,"Landsbro, Sweden",1990-05-31,SWEDEN-JR.,Frolunda Jr.,8474578.0,1069.0,197.0,673.0,870.0,0.813844714686623,,,,,65.0,Pittsburgh Penguins,Y,other_team,66.8125,4,4
2008,1,16,16,6,6,Boston Bruins,Joe Colborne,C,CAN,77.0,190.0,"Calgary, AB  CAN",1990-01-30,AJHL,Camrose,8474577.0,308.0,43.0,74.0,117.0,0.3798701298701298,,,,,,,,inactive,19.25,1,2
2008,1,17,17,24,24,Anaheim Ducks,Jake Gardiner,D,USA,73.0,173.0,"Minnetonka, MN  USA",1990-07-04,HIGH-MN,Minnetonka,8474581.0,678.0,51.0,239.0,290.0,0.4277286135693215,,,,,,,,inactive,42.375,3,2
